801252,0.0591196
30096,0.00178277
1026967,0.0745714
9026497,0.751296
8970842,0.730761
4753715,0.375759
3403052,0.262619
2240675,0.169308
292222,0.0191683
3144764,0.245257
7230037,0.575811
8469932,0.676289
8982415,0.743143
5798845,0.472973
3224884,0.24365
1478774,0.10796
7603645,0.613826
8481943,0.701553
9289083,0.754551
8212759,0.665991
7701679,0.614902
1727539,0.125605
7942085,0.652833
36666,0.00224712
705895,0.051495
5760142,0.458269
9047932,0.753107
7709223,0.628338
4675494,0.362896
3806912,0.291442
5091154,0.40256
3429492,0.278119
8452405,0.67956
8589694,0.699175
9861415,0.819291
4265475,0.339397
3013068,0.236207
5557564,0.434616
8887430,0.712996
8576311,0.689785
9302911,0.747297
8662332,0.698354
6542077,0.522891
7078423,0.560607
1382237,0.100197
8861716,0.724481
8745081,0.71749
8550806,0.687504
3528672,0.273454
1093799,0.0789461
7568996,0.61369
7666205,0.624143
991057,0.0695229
5539509,0.427547
9762137,0.79621
4170577,0.319704
943263,0.0662897
7545718,0.605449
1684561,0.122306
9582542,0.770992
7088767,0.554401
6812294,0.540943
3395967,0.265239
2278272,0.17426
2674974,0.199526
1381467,0.0996248
4478962,0.345831
3454251,0.262125
2559988,0.189788
6296523,0.496474
1358566,0.0982571
237262,0.0158224
1382731,0.0969771
8253280,0.655534
8853528,0.719412
5222838,0.415436
2831518,0.207343
5485880,0.432212
4567548,0.371603
5388366,0.426221
9611094,0.763151
9104819,0.751056
9032425,0.731976
1540997,0.109308
6539931,0.518558
2101258,0.15699
9644922,0.771115
118696,0.00742488
3113271,0.239519
5303708,0.414618
3945293,0.303578
9187758,0.75899
8869897,0.715555
1992753,0.153845
3617967,0.28863
2359296,0.179883
6862467,0.543718
3212255,0.253252
1614413,0.116286
7320785,0.582193
6202923,0.502362
6757590,0.546027
7062180,0.576549
1171337,0.0852841
4997882,0.406345
421312,0.0292709
3917910,0.298935
8349662,0.683793
9019778,0.747419
6971991,0.557282
1998215,0.150862
6956644,0.55386
4966368,0.386724
1762333,0.123995
9698962,0.79167
1566940,0.115545
7048309,0.563422
1284565,0.0896044
216253,0.0137507
1639183,0.119832
6178011,0.493377
4298769,0.347566
6777053,0.532978
1563513,0.110883
4609838,0.352928
3946318,0.300102
2224732,0.165838
6698509,0.536713
3790433,0.286437
3245450,0.250805
6133947,0.483626
4837878,0.384885
9473058,0.796938
9733245,0.799018
911167,0.0642187
7192069,0.567703
7372748,0.606772
2271741,0.176414
1444834,0.104802
4933409,0.388647
5273583,0.418998
1664751,0.119267
9838865,0.808948
7202029,0.566021
9825858,0.80476
245760,0.0161146
8405288,0.675566
6223054,0.493422
9639700,0.782758
9867523,0.800772
7748424,0.633489
4589438,0.355739
5144226,0.398293
7787959,0.634373
9379267,0.779256
1623886,0.119866
1661302,0.122234
7394251,0.596021
3984414,0.309125
3552743,0.262344
5412932,0.417348
9089532,0.730739
2470592,0.184545
5295503,0.41544
7966341,0.631528
6385308,0.527712
6904424,0.554208
7692804,0.618613
5126265,0.409317
8474309,0.687382
1878937,0.137292
6755198,0.533351
686131,0.0457246
6394526,0.513138
4405425,0.352077
2987919,0.232636
7469586,0.624382
3358148,0.26195
1455281,0.11215
1595472,0.120541
6383625,0.508546
2357918,0.175696
9001491,0.733609
5718541,0.446576
9072684,0.734502
7509619,0.600963
8757570,0.708077
1124506,0.0807547
3504526,0.262828
5952281,0.47237
5461485,0.431024
1263704,0.0938043
9967614,0.820268
5995069,0.488593
1339392,0.101816
7797094,0.649516
6004797,0.491003
4073843,0.324639
1321357,0.0969856
4194831,0.323501
1437149,0.103239
7246002,0.589453
8314147,0.681177
6631587,0.528989
665139,0.0472171
2615867,0.196569
5568760,0.432106
5429925,0.430236
3676064,0.287441
6308532,0.524581
9176595,0.761996
1316625,0.0975047
510014,0.0341766
3953415,0.29905
2792422,0.210313
7971579,0.641575
5067248,0.390379
3035929,0.232341
9155234,0.748553
641437,0.0478568
1717614,0.132252
6714683,0.530702
6978828,0.561505
7441061,0.601019
9859696,0.804808
3015731,0.234634
5197862,0.408821
3159402,0.241156
1016497,0.0726656
7947519,0.644405
467889,0.0326271
2406586,0.184258
308482,0.0203621
4031627,0.329403
261114,0.0184143
9447204,0.778097
2576251,0.191947
255,8.601e-06
8311702,0.670085
6379459,0.498887
6968344,0.551133
9434451,0.765771
1777018,0.131404
6944130,0.56925
6488316,0.518104
2869756,0.223691
4424436,0.344987
3638273,0.278543
3598346,0.284231
609249,0.0415951
5462632,0.423452
8411617,0.679052
9662119,0.834715
1030068,0.075114
4299347,0.326611
6774307,0.544002
9976597,0.855092
9144538,0.764056
3808068,0.302834
9527834,0.767978
2974393,0.228048
4788251,0.373058
4617428,0.355823
49819,0.00301712
1705833,0.127698
9072517,0.72909
2475234,0.183597
4224951,0.328336
1857702,0.141109
8982114,0.73314
5704403,0.446642
1551418,0.113885
1312144,0.0915005
5373780,0.419223
5031008,0.391261
7364775,0.586362
409937,0.0266131
374818,0.0245114
7935486,0.625391
9497228,0.772562
2811570,0.210209
128524,0.00824641
2411984,0.174912
3822629,0.296063
52087,0.00295362
7489575,0.61464
6691918,0.52669
1958223,0.146009
9229843,0.743145
2251784,0.166504
1424634,0.101208
5337280,0.417946
2744440,0.20941
2734552,0.211929
2864553,0.225468
6403039,0.513246
1614969,0.116873
3473384,0.263693
9274865,0.746401
7726063,0.61401
135508,0.00834502
3238605,0.244314
7010637,0.57041
3412799,0.265971
8002380,0.646913
7676698,0.606756
6187149,0.488353
8766258,0.712512
7008494,0.554915
6176545,0.491814
4762415,0.368046
131216,0.00852868
1623462,0.122082
7222342,0.583868
5211166,0.414109
6764885,0.537118
5427618,0.424022
2288537,0.171054
1517203,0.106753
2581788,0.196044
6941964,0.545437
7331375,0.58682
5292511,0.412505
7909065,0.632871
3017826,0.243358
9351069,0.763396
2986504,0.227005
9603495,0.785948
8819884,0.702201
19328,0.00105546
3973259,0.304621
4322642,0.343111
956523,0.0666049
17589,0.000981288
7944356,0.630384
1930844,0.140331
4020962,0.305281
435998,0.028762
2665128,0.193397
2992151,0.222472
5769191,0.454244
2866475,0.214944
8545635,0.691471
6332214,0.49131
5973169,0.467299
6912476,0.54389
6076714,0.477167
1020693,0.0696506
1984310,0.142515
2506261,0.183588
4113775,0.314785
6472222,0.508037
7383047,0.589434
2843493,0.22255
820454,0.0581323
8449182,0.676227
1773000,0.130198
9534078,0.774687
3106792,0.234108
8780440,0.706451
3945928,0.303375
5352314,0.414641
9875867,0.793564
6591864,0.514767
9684515,0.815885
25210,0.0013816
6670625,0.529239
1933633,0.140571
7444003,0.59303
9383088,0.770013
9440778,0.775974
8098916,0.646907
9517020,0.766281
2644032,0.19654
2634748,0.199073
9929888,0.819226
3092764,0.236044
9310460,0.754981
567967,0.0393134
6055302,0.483615
4179713,0.326635
8727614,0.712058
1799379,0.135469
348393,0.02244
9748416,0.796047
8045857,0.635816
2206387,0.170287
35113,0.0021434
8510060,0.687245
6383002,0.508827
2550265,0.192963
9769204,0.809281
9238456,0.740968
4208213,0.324084
2131790,0.156439
2952557,0.216695
4060655,0.306584
4777587,0.369438
8413133,0.689189
7413732,0.59021
4887550,0.388861
5061038,0.400486
1252859,0.0914732
5039426,0.391801
4748972,0.366454
9748222,0.787689
2802097,0.206672
513215,0.0346484
7374853,0.590341
9548996,0.781592
8635759,0.699946
1701691,0.120706
6912681,0.54297
7187977,0.571443
2192763,0.162797
6873736,0.550372
8498273,0.671677
1530462,0.109255
708231,0.0486922
8377410,0.671628
818955,0.0593723
4277269,0.323142
4227416,0.326395
6547239,0.522387
2642106,0.196931
5365433,0.414582
7107125,0.553978
1258458,0.0904781
3303062,0.257796
4746292,0.378596
2340937,0.173132
2314651,0.171116
6541846,0.510157
7680583,0.612838
5114113,0.399043
6069494,0.48115
1758546,0.130395
7990980,0.637638
6758594,0.541868
8621448,0.685856
4930556,0.385716
4965543,0.386306
4073548,0.308295
2413087,0.176281
4572705,0.349429
6435445,0.502191
2791022,0.217541
2713093,0.21149
6225379,0.481852
7250273,0.572085
4219401,0.325166
8032772,0.637637
7673113,0.63764
1331804,0.0964662
5915268,0.467712
4939035,0.386871
7682140,0.611085
5271347,0.415256
9200236,0.759056
3826095,0.29264
3383158,0.253642
2250190,0.165049
7569503,0.610203
9354051,0.761571
5093832,0.393702
9822555,0.799109
4629062,0.35117
2742732,0.210905
813430,0.0581486
4513727,0.345143
8925167,0.71217
4783489,0.368059
6330763,0.50556
1449591,0.105107
9203923,0.735237
98916,0.00568654
7684888,0.612958
4408401,0.334007
8534769,0.683643
3749380,0.284753
6961110,0.551537
9369967,0.754797
3160610,0.236386
7606483,0.597738
7587422,0.637705
9242879,0.749923
3459096,0.265257
4016384,0.305766
1986728,0.144825
3769582,0.283285
1143957,0.0811651
5874833,0.465617
4557770,0.393524
6781258,0.546035
8899164,0.713111
2368693,0.175834
5946513,0.485049
7328636,0.593798
8002374,0.761071
9423394,0.921712
8010776,0.775378
8010151,0.782825
6829018,0.650145
9819926,0.968454
9318215,0.915712
8506770,0.832484
9433087,0.921811
9949739,0.978427
325596,0.0259014
8311970,0.812714
6830080,0.653948
7057410,0.677555
8393944,0.812394
7119740,0.688325
6700017,0.652238
3428218,0.298987
2604823,0.20485
4166250,0.329156
7329524,0.592414
2006820,0.150337
7634932,0.620799
9254254,0.768173
5551252,0.443456
1328091,0.0961314
4770973,0.379366
2749650,0.208976
1454710,0.106098
4256512,0.336844
6911801,0.549848
1968298,0.144917
8655340,0.722962
8460557,0.709689
9086761,0.746576
8818221,0.725649
235144,0.0157161
8004478,0.65314
3504885,0.276388
6726369,0.546816
4674004,0.369601
6337495,0.510186
7743152,0.634904
1087629,0.0796171
5822284,0.467523
7971530,0.656347
3674754,0.292925
4930406,0.396911
3619785,0.285935
825208,0.0585648
5262882,0.414821
6162335,0.490054
7494528,0.603608
9991811,0.825173
9026258,0.722056
7104271,0.575145
7540852,0.614881
3672751,0.287204
404604,0.0275947
2284532,0.169597
1259136,0.0905028
6306890,0.503449
1901445,0.139561
9027565,0.74269
6200659,0.496613
1895379,0.140612
3131847,0.239477
947751,0.0691334
6731871,0.535055
1339252,0.0976617
8459553,0.700227
1729610,0.127423
7176075,0.584622
7155161,0.578761
1628593,0.118325
8732678,0.704644
9408434,0.771181
643528,0.0452161
3175322,0.245403
6647907,0.532128
2572957,0.193518
4850370,0.383681
1585325,0.117584
784983,0.0566314
3380822,0.259467
2830872,0.215492
1526479,0.112143
7770787,0.631923
5298794,0.415124
5620420,0.454921
7013023,0.574583
6642717,0.542295
871540,0.0622294
1370721,0.103
2704877,0.21378
5451935,0.444802
4823728,0.383626
3588597,0.276299
8565420,0.707826
7081741,0.572231
1153235,0.0840652
6784844,0.547005
8984713,0.7416
2873757,0.221441
5494667,0.438916
4636621,0.361796
4739610,0.370591
804683,0.0577383
3922748,0.304972
7654082,0.622037
5877395,0.469263
932844,0.0662893
9293228,0.750248
8815245,0.717566
2592875,0.195831
1189346,0.0882117
3553501,0.275914
9953837,0.821738
4994274,0.405571
2510288,0.196434
6355517,0.52297
3401495,0.269767
7249689,0.593918
8697493,0.736839
821789,0.061596
4267353,0.339266
6399972,0.514624
9810270,0.845386
3806358,0.304956
6848617,0.551054
3613529,0.278314
3908296,0.304292
8515847,0.702892
3261834,0.255003
6131086,0.511173
7691220,0.652354
7837274,0.666054
7049227,0.593249
9528038,0.816524
3462888,0.281127
530003,0.0377434
4012188,0.322894
9622884,0.816655
1520229,0.11688
9570983,0.793496
7783045,0.64363
2843678,0.223514
2220929,0.170416
3617430,0.282042
6370468,0.518852
6201912,0.514508
2176658,0.166988
6750280,0.54866
4439513,0.351117
1603612,0.119448
8485612,0.705239
4755783,0.387271
7053837,0.596453
9777306,0.839087
8298761,0.684114
690482,0.0489777
419609,0.0275597
3332870,0.254638
7290689,0.594998
4679553,0.387638
5029953,0.411572
7373473,0.617088
4266216,0.346249
9930953,0.850078
6499520,0.544998
5960556,0.497652
6690047,0.558347
9274293,0.799546
9902363,0.839069
8475641,0.698581
2417573,0.183469
6225754,0.489702
6553818,0.52847
3820259,0.309109
8713302,0.745611
1523834,0.118906
596992,0.0430094
1189860,0.0906447
8130273,0.691114
3389582,0.277316
5921749,0.497534
4351438,0.359742
1476451,0.11357
2010651,0.157116
1526402,0.116134
4450122,0.360518
9235559,0.794159
4614552,0.374151
4467742,0.35065
7638678,0.622287
194736,0.0129825
432589,0.0284813
5169537,0.424459
8647945,0.73253
866019,0.0643106
3594728,0.287547
8605737,0.734781
2918853,0.232263
4856030,0.398744
1463936,0.113277
2022357,0.156082
6413763,0.538178
2855640,0.228041
5279937,0.429865
3481682,0.279469
5379001,0.436073
4252176,0.343044
6648124,0.551984
3609139,0.282201
4287367,0.337585
779774,0.0544341
8706772,0.712085
235359,0.0148837
9516623,0.777811
4285735,0.337606
7354239,0.601786
9113534,0.745568
5763137,0.463599
7313383,0.595686
5587944,0.446907
810128,0.0578792
9635467,0.801525
398280,0.0265555
7893424,0.645744
8899931,0.734608
3652289,0.285203
8810961,0.730897
7707320,0.644623
3366150,0.262457
5918066,0.472563
6252567,0.513837
7622235,0.62758
5433494,0.43951
9720861,0.790559
8119578,0.673664
2371373,0.179175
4613653,0.362643
8679427,0.714218
1950943,0.145495
1725397,0.12806
3144294,0.244385
2254606,0.17363
9893390,0.805144
1542353,0.111495
6862865,0.55192
1785479,0.137179
9744911,0.797304
4839588,0.384244
1160971,0.0833182
649224,0.0463755
6877991,0.553592
7178207,0.578536
6844419,0.542736
9742873,0.809938
1371873,0.102685
4416659,0.349428
841559,0.0600392
9645205,0.798997
3712537,0.29325
8826232,0.731012
2866686,0.225703
1997326,0.149269
6424893,0.52172
947499,0.0694761
4645348,0.367053
4896535,0.393789
4756969,0.398698
8274622,0.678985
6561912,0.534244
8824008,0.722107
3975969,0.307639
4919501,0.391655
5959305,0.471893
7991447,0.653
941255,0.0688538
7738140,0.630366
2072068,0.15719
1696254,0.124218
7811637,0.630754
9556300,0.782869
3976185,0.313764
5091278,0.401353
846826,0.0615395
971570,0.0699659
2800220,0.212078
9225326,0.76464
8314861,0.685368
5823081,0.467133
5187650,0.408978
639281,0.0433033
6049081,0.48322
8764734,0.71938
3550144,0.273506
2713349,0.213313
4500715,0.363445
3035953,0.233752
4584733,0.358927
1605837,0.121285
3193955,0.244314
9929557,0.818746
8520747,0.69763
9783147,0.798585
9326356,0.792601
7022193,0.584562
4926797,0.396832
5576431,0.46251
3753516,0.302857
410322,0.0282938
7094075,0.579796
716349,0.05211
6319736,0.513347
9481869,0.786841
1083209,0.0777356
3461294,0.261433
3621078,0.287614
5703900,0.451431
5773420,0.454578
2625070,0.201261
1012493,0.0716875
310583,0.0205411
9003731,0.741965
124369,0.00810591
3770004,0.297169
1326877,0.0985498
5077311,0.403532
7757091,0.647533
7231892,0.575758
6148655,0.511657
8149774,0.677441
9474854,0.797285
5794041,0.463616
7325421,0.593322
8534569,0.711469
8618761,0.733003
5870653,0.476277
1927997,0.144889
4342496,0.342311
7481943,0.610104
3561616,0.283851
5013460,0.409752
6526428,0.525703
4537885,0.358421
5144157,0.42001
742348,0.0544061
2907677,0.222683
7070709,0.573087
8065234,0.655367
5642230,0.452635
9193013,0.745004
4601686,0.372295
5553686,0.446634
5042930,0.399344
8322472,0.683487
9187480,0.768671
9627194,0.829794
8932317,0.747994
3047624,0.239816
8795797,0.71888
6749649,0.54662
3047892,0.234036
4160580,0.327386
8464272,0.688755
2762827,0.218072
8358385,0.688806
5260734,0.419765
4845404,0.38727
4740622,0.377268
5371301,0.428771
3488705,0.266714
2467545,0.189754
4616554,0.36339
4798751,0.382315
6398035,0.517743
8464527,0.701067
860976,0.0613029
3831383,0.295102
5718113,0.456467
7480392,0.600444
8924703,0.740111
3816828,0.297463
9834496,0.808697
9060529,0.749557
1349631,0.0979108
435661,0.0297869
9555804,0.779185
5243043,0.420033
1038102,0.075593
6212120,0.491316
5337269,0.416225
9901521,0.814641
1604665,0.119356
3376466,0.260212
8325508,0.681334
8984709,0.73489
7588442,0.622468
8949211,0.774342
3841427,0.299245
2284901,0.172795
7561297,0.628436
1612808,0.127233
4660678,0.370724
5999425,0.478484
213829,0.014387
7105225,0.580975
1489620,0.111387
4234662,0.332383
386253,0.0259904
4991008,0.40366
6589571,0.546742
9464371,0.783396
8944448,0.729994
2718690,0.209187
6877416,0.55942
6028701,0.475949
4213540,0.335297
8621906,0.700919
3154673,0.244973
496357,0.0344371
1913462,0.139928
7990100,0.645927
9762331,0.799779
1554812,0.113731
5541240,0.45551
7860268,0.646278
8264274,0.681837
5463433,0.43323
587477,0.0400757
6678771,0.532318
3251211,0.248682
6784528,0.551072
4740542,0.382746
5190233,0.418012
5949573,0.475043
6371825,0.509782
5111348,0.404489
3818401,0.293077
556823,0.0375545
1837704,0.138024
6586051,0.540692
5778655,0.469158
6502285,0.519232
4041295,0.312193
9791039,0.823474
7727563,0.659873
4739404,0.386058
8599199,0.715719
8924463,0.74931
1984200,0.154673
5641302,0.4583
6298437,0.506565
5096886,0.415131
6411216,0.522764
1026470,0.0770073
6339975,0.524065
6028140,0.501579
4080124,0.325754
3182612,0.247553
8636930,0.713026
5235068,0.418528
8852482,0.737135
7021005,0.591459
8013533,0.682958
8308969,0.698166
4705651,0.382694
8014533,0.65937
9354174,0.773139
565839,0.0393843
4256969,0.337927
4436229,0.357609
4455691,0.351025
1519420,0.114251
2786514,0.212398
4415744,0.345504
1310255,0.0949752
5578776,0.459704
2872770,0.222687
93853,0.00571018
9649035,0.798707
8685429,0.72194
4763328,0.381907
2181163,0.169874
3161201,0.248828
2530286,0.195994
6107542,0.496514
3972680,0.308415
3969544,0.318824
4923532,0.396409
6989146,0.580743
5949252,0.483164
2181000,0.167209
2050512,0.152793
6918859,0.562875
9032253,0.734028
6736443,0.544727
1422476,0.105236
1473579,0.108896
1655198,0.123511
6952104,0.564591
3996057,0.324897
687570,0.0504452
4387908,0.350941
2100590,0.158368
7509278,0.6056
8345788,0.693678
8208773,0.663414
2119175,0.160245
2972252,0.231257
3722192,0.290686
5254025,0.424256
9550813,0.792082
5362056,0.428178
9058007,0.750472
8305381,0.690252
1088512,0.0779884
2193923,0.164413
4434092,0.351875
4634418,0.369087
916328,0.0650918
1819226,0.136502
6749967,0.56271
3137576,0.243371
436051,0.0301586
3773577,0.29929
2119405,0.162799
4528212,0.364787
3939708,0.311337
280888,0.0180109
6036654,0.489113
375851,0.0252887
4912991,0.402627
6092192,0.491793
7034628,0.574925
4659130,0.370316
672287,0.0469625
8612113,0.707157
840585,0.0591812
2572791,0.198687
6947507,0.56222
2675061,0.20184
1987103,0.149668
3377969,0.260271
8956658,0.733081
6024909,0.489471
402780,0.0276618
169249,0.0107931
6266714,0.507009
6232524,0.503061
7213261,0.588345
7545128,0.628027
4527077,0.365904
5815152,0.486724
2544460,0.196424
5474787,0.443359
1118856,0.0809418
2542891,0.196588
5348607,0.43078
1944216,0.158968
9007243,0.77037
5177733,0.427727
5156078,0.416769
668070,0.0477694
5914015,0.482846
9066068,0.755278
5315714,0.437234
492731,0.0366998
7458112,0.626805
1229962,0.0928439
3131845,0.253911
5801715,0.478997
1422285,0.106346
5874012,0.479173
7729764,0.661421
8415439,0.703202
5424537,0.438521
349326,0.0237569
6637813,0.54331
1349299,0.100979
1370512,0.103222
1451160,0.109113
1962169,0.147374
6561603,0.544419
3796679,0.300279
5221880,0.420097
1331823,0.101754
8255371,0.69169
3154944,0.250117
1918479,0.147854
4080109,0.327255
1105124,0.0816998
3609524,0.288719
20320,0.00122191
9181702,0.766032
4313630,0.342141
495989,0.0344476
4892593,0.395303
6302913,0.518262
2092734,0.15989
7231879,0.588711
454532,0.0324824
3500207,0.277238
7265822,0.604871
1743304,0.132975
3005710,0.235757
6376835,0.516336
4689326,0.373242
1596185,0.11973
9087169,0.809232
6620126,0.550818
9487033,0.804188
5436119,0.449532
2810062,0.218757
6190068,0.51463
4939663,0.401764
5262650,0.428326
2204434,0.166475
4742775,0.38573
1522308,0.116368
2755603,0.216786
7668504,0.63605
2709443,0.21085
7941451,0.649094
5786322,0.468544
8915412,0.748532
5951879,0.487953
7013566,0.580493
8525009,0.712568
5538232,0.448662
9652901,0.825704
9867503,0.823335
121038,0.00773518
9110095,0.759082
7147037,0.595006
2563417,0.201798
2012679,0.155702
2305218,0.178321
2109033,0.165672
752590,0.054591
2923041,0.228867
3732391,0.297885
4097834,0.328789
6336031,0.525762
8591454,0.735979
9229433,0.76392
8240180,0.710231
5823210,0.480871
8126536,0.677413
9455084,0.793448
1992710,0.152601
4704294,0.376191
1730812,0.131716
3612540,0.283153
3372272,0.266522
6755468,0.555226
6598569,0.542255
6780395,0.556449
1630020,0.123654
9171485,0.775023
4325131,0.344033
5440006,0.445841
3341163,0.268193
1582199,0.119476
6596815,0.542233
9890780,0.8406
7186291,0.585485
543202,0.0384513
5331069,0.420227
7886734,0.663111
6318391,0.525017
5488809,0.454607
918785,0.0669559
4033459,0.324097
4072524,0.335184
3878464,0.309731
1776335,0.134889
6618993,0.542313
8217075,0.694339
8116921,0.676221
5206082,0.430922
8011143,0.672735
3980380,0.320975
3209669,0.2527
5927072,0.487319
5007458,0.404815
6714680,0.546742
9248063,0.780793
4987344,0.405698
958139,0.0714815
2645134,0.209973
914118,0.0661731
7796660,0.649311
5203164,0.426168
6884925,0.567453
2089736,0.160319
4599471,0.37288
5877225,0.48703
1470302,0.112444
9279887,0.777124
9700386,0.819002
5946952,0.482994
8035800,0.663327
7451739,0.613987
4543977,0.362997
2627480,0.207033
502588,0.036085
6729693,0.557445
4578229,0.369647
2089425,0.161845
3263387,0.258551
6706269,0.5616
811644,0.0589266
8868108,0.763518
3284562,0.264174
6511743,0.53527
4779115,0.383977
5627913,0.458234
647955,0.0468228
766223,0.0562125
9738917,0.833256
5531007,0.446979
3112009,0.24441
3253421,0.260749
7277557,0.596385
6108981,0.502803
6484341,0.532431
4760375,0.37935
873135,0.0638386
7456780,0.611832
4137595,0.327844
439375,0.0313097
2558086,0.19827
7617274,0.638543
8161670,0.672882
238656,0.015914
2620981,0.207995
2071345,0.163367
3302376,0.265871
6482714,0.540178
1832577,0.142907
481224,0.0342941
5513808,0.450852
8312415,0.701821
9448064,0.792592
9988963,0.853442
3109596,0.248951
6349643,0.538497
920142,0.0688596
260081,0.0180592
3225478,0.264635
6581064,0.564995
2018569,0.158788
9036590,0.777457
4457801,0.369694
3314744,0.269151
4919640,0.40634
6582464,0.556725
3180270,0.259822
3038537,0.246303
2342875,0.192161
4592230,0.379148
6485891,0.548819
3708987,0.307869
6298090,0.530459
2085859,0.16426
5638600,0.472333
5852032,0.489823
6799598,0.563774
2295607,0.181063
5374292,0.448029
7837439,0.656974
9894464,0.845639
5820173,0.467306
4105698,0.32637
2016262,0.156605
4008168,0.320713
4889837,0.391864
6549537,0.543268
2038476,0.157911
2783913,0.217879
9541773,0.806226
6143936,0.507426
4615938,0.370729
